,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
3181,ZMO1_ZMO1044,ZCP4_0278,100.0,154,0,0,1,154,1,154,1.4599999999999999e-108,301.0,154,1.0,<=>
3182,ZMO1_ZMO1045,ZCP4_0277,99.811,528,1,0,1,528,1,528,0.0,1093.0,528,1.0,<=>
3183,ZMO1_ZMO1047,ZCP4_0276,99.133,346,3,0,1,346,1,346,0.0,698.0,346,1.0,<=>
3184,ZMO1_ZMO1048,ZCP4_0275,100.0,319,0,0,1,319,1,319,0.0,624.0,319,1.0,<=>
3185,ZMO1_ZMO1049,ZCP4_0274,100.0,278,0,0,1,278,1,278,0.0,552.0,278,1.0,<=>
3187,ZMO1_ZMO1050,ZCP4_0273,100.0,290,0,0,1,290,1,290,0.0,598.0,290,1.0,<=>
3217,ZMO1_ZMO1052,ZCP4_0272,100.0,259,0,0,1,259,1,259,0.0,533.0,259,1.0,<=>
3218,ZMO1_ZMO1054,ZCP4_0271,99.465,748,4,0,1,748,1,748,0.0,1521.0,748,1.0,<=>
3220,ZMO1_ZMO1055,ZCP4_0270,99.827,579,1,0,1,579,1,579,0.0,1199.0,579,1.0,<=>
3225,ZMO1_ZMO1056,ZCP4_0269,99.015,406,4,0,1,406,1,406,0.0,817.0,406,1.0,<=>
3226,ZMO1_ZMO1057,ZCP4_0268,98.87,177,2,0,1,177,1,177,7.93e-131,360.0,177,1.0,<=>
3227,ZMO1_ZMO1059,ZCP4_0267,100.0,140,0,0,1,140,1,140,7.55e-105,291.0,140,1.0,<=>
3228,ZMO1_ZMO1060,ZCP4_0266,100.0,208,0,0,1,208,1,208,6.4e-154,421.0,208,1.0,<=>
3229,ZMO1_ZMO1061,ZCP4_0265,98.603,358,5,0,1,358,1,358,0.0,729.0,358,1.0,<=>
3234,ZMO1_ZMO1062,ZCP4_0264,97.674,172,4,0,1,172,1,172,1.1499999999999999e-126,349.0,172,1.0,<=>
3235,ZMO1_ZMO1063,ZCP4_0263,99.55,222,1,0,1,222,1,222,5e-158,432.0,222,1.0,<=>
3236,ZMO1_ZMO1064,ZCP4_0262,100.0,90,0,0,1,90,1,90,1.43e-63,183.0,90,1.0,<=>
3237,ZMO1_ZMO1065,ZCP4_0261,100.0,127,0,0,1,127,1,127,2.97e-93,261.0,127,1.0,<=>
3238,ZMO1_ZMO1067,ZCP4_0259,99.254,134,1,0,13,146,1,134,2.79e-98,275.0,146,0.9178082191780822,<=>
3239,ZMO1_ZMO1068,ZCP4_0258,99.306,144,1,0,1,144,1,144,1.47e-102,286.0,144,1.0,<=>
3240,ZMO1_ZMO1069,ZCP4_0257,99.425,174,1,0,1,174,1,174,2.8e-131,361.0,174,1.0,<=>
3244,ZMO1_ZMO1070,ZCP4_0254,100.0,310,0,0,1,310,1,310,0.0,620.0,310,1.0,<=>
3246,ZMO1_ZMO1071,ZCP4_0253,99.523,419,2,0,1,419,1,419,0.0,855.0,419,1.0,<=>
3249,ZMO1_ZMO1072,ZCP4_0252,99.257,269,2,0,1,269,1,269,0.0,555.0,269,1.0,<=>
3250,ZMO1_ZMO1075,ZCP4_0251,100.0,474,0,0,1,474,1,474,0.0,941.0,474,1.0,<=>
3252,ZMO1_ZMO1076,ZCP4_0250,100.0,143,0,0,1,143,1,143,5.18e-100,279.0,143,1.0,<=>
3253,ZMO1_ZMO1077,ZCP4_0249,100.0,163,0,0,1,163,1,163,7.339999999999999e-120,331.0,163,1.0,<=>
3254,ZMO1_ZMO1078,ZCP4_0248,99.598,249,1,0,1,249,1,249,0.0,513.0,249,1.0,<=>
3255,ZMO1_ZMO1079,ZCP4_0247,100.0,124,0,0,1,124,1,124,4.76e-87,245.0,124,1.0,<=>
3256,ZMO1_ZMO1080,ZCP4_0246,100.0,61,0,0,1,61,1,61,2.21e-41,125.0,61,1.0,<=>
3257,ZMO1_ZMO1081,ZCP4_0245,99.515,206,1,0,1,206,1,206,8.14e-154,420.0,206,1.0,<=>
3260,ZMO1_ZMO1084,ZCP4_0242,100.0,771,0,0,1,771,1,771,0.0,1579.0,771,1.0,<=>
3261,ZMO1_ZMO1085,ZCP4_0241,99.701,1336,2,1,1,1336,1,1334,0.0,2729.0,1336,1.0,<=>
3262,ZMO1_ZMO1086,ZCP4_0240,99.705,339,1,0,1,339,1,339,0.0,694.0,339,1.0,<=>
3263,ZMO1_ZMO1087,ZCP4_0239,99.446,361,2,0,1,361,1,361,0.0,737.0,361,1.0,<=>
3264,ZMO1_ZMO1088,ZCP4_0238,100.0,157,0,0,1,157,10,166,8.79e-118,325.0,157,1.0,<=>
3265,ZMO1_ZMO1089,ZCP4_0237,99.75,400,1,0,1,400,1,400,0.0,823.0,400,1.0,<=>
3266,ZMO1_ZMO1090,ZCP4_0236,99.074,216,2,0,1,216,1,216,1.1199999999999999e-159,436.0,216,1.0,<=>
3267,ZMO1_ZMO1091,ZCP4_0235,100.0,330,0,0,1,330,1,330,0.0,659.0,330,1.0,<=>
3269,ZMO1_ZMO1092,ZCP4_0234,99.808,521,1,0,1,521,1,521,0.0,1077.0,521,1.0,<=>
3276,ZMO1_ZMO1093,ZCP4_0233,99.612,258,1,0,1,258,1,258,0.0,535.0,258,1.0,<=>
3277,ZMO1_ZMO1094,ZCP4_0232,99.213,254,2,0,1,254,1,254,0.0,528.0,254,1.0,<=>
3278,ZMO1_ZMO1095,ZCP4_0231,98.901,273,3,0,1,273,1,273,0.0,554.0,273,1.0,<=>
3279,ZMO1_ZMO1096,ZCP4_0230,99.213,762,6,0,1,762,1,762,0.0,1550.0,762,1.0,<=>
3280,ZMO1_ZMO1097,ZCP4_0229,100.0,106,0,0,1,106,1,106,8.27e-76,215.0,106,1.0,<=>
3282,ZMO1_ZMO1098,ZCP4_0228,99.053,1162,11,0,1,1162,1,1162,0.0,2356.0,1162,1.0,<=>
3286,ZMO1_ZMO1099,ZCP4_0227,99.295,993,7,0,1,993,1,993,0.0,1991.0,993,1.0,<=>
3287,ZMO1_ZMO1100,ZCP4_0226,100.0,253,0,0,1,253,1,253,0.0,521.0,253,1.0,<=>
3289,ZMO1_ZMO1101,ZCP4_0225,99.425,174,1,0,1,174,1,174,4.32e-128,353.0,174,1.0,<=>
3290,ZMO1_ZMO1102,ZCP4_0224,99.623,795,3,0,1,795,1,795,0.0,1623.0,795,1.0,<=>
3296,ZMO1_ZMO1105,ZCP4_0222,98.806,754,9,0,1,754,1,754,0.0,1526.0,754,1.0,<=>
3299,ZMO1_ZMO1107,ZCP4_0221,100.0,160,0,0,1,160,1,160,2.93e-119,329.0,160,1.0,<=>
3304,ZMO1_ZMO1109,ZCP4_0220,99.768,431,1,0,1,431,1,431,0.0,863.0,431,1.0,<=>
3305,ZMO1_ZMO1111,ZCP4_0219,98.789,413,5,0,3,415,1,413,0.0,818.0,415,0.9951807228915662,<=>
3306,ZMO1_ZMO1112,ZCP4_0218,100.0,200,0,0,1,200,1,200,4.6e-148,405.0,200,1.0,<=>
3307,ZMO1_ZMO1113,ZCP4_0217,100.0,441,0,0,1,441,1,441,0.0,910.0,441,1.0,<=>
3308,ZMO1_ZMO1114,ZCP4_0216,99.029,206,2,0,1,206,1,206,1.1300000000000001e-155,425.0,206,1.0,<=>
3309,ZMO1_ZMO1115,ZCP4_0214,98.876,267,3,0,1,267,1,267,0.0,528.0,267,1.0,<=>
3310,ZMO1_ZMO1116,ZCP4_0213,100.0,490,0,0,1,490,1,490,0.0,1016.0,490,1.0,<=>
3312,ZMO1_ZMO1117,ZCP4_0212,100.0,1531,0,0,1,1531,1,1531,0.0,3173.0,1531,1.0,<=>
3313,ZMO1_ZMO1118,ZCP4_0211,99.552,223,1,0,1,223,1,223,2.05e-168,459.0,223,1.0,<=>
3316,ZMO1_ZMO1121,ZCP4_0210,98.734,158,2,0,1,158,1,158,2.92e-116,322.0,158,1.0,<=>
3317,ZMO1_ZMO1122,ZCP4_0209,100.0,113,0,0,1,113,1,113,8.95e-83,233.0,113,1.0,<=>
3320,ZMO1_ZMO1124,ZCP4_0207,100.0,475,0,0,1,475,1,475,0.0,950.0,475,1.0,<=>
3337,ZMO1_ZMO1125,ZCP4_0206,100.0,767,0,0,2,768,1,767,0.0,1555.0,768,0.9986979166666666,<=>
3345,ZMO1_ZMO1127,ZCP4_0204,99.413,341,2,0,1,341,1,341,0.0,701.0,341,1.0,<=>
3346,ZMO1_ZMO1128,ZCP4_0203,100.0,386,0,0,1,386,1,386,0.0,782.0,386,1.0,<=>
3348,ZMO1_ZMO1129,ZCP4_0202,98.919,185,2,0,1,185,1,185,2.49e-137,377.0,185,1.0,<=>
3349,ZMO1_ZMO1130,ZCP4_0201,99.561,228,1,0,1,228,1,228,4.9800000000000003e-169,461.0,228,1.0,<=>
3350,ZMO1_ZMO1131,ZCP4_0200,100.0,147,0,0,1,147,1,147,2.4600000000000003e-110,306.0,147,1.0,<=>
3351,ZMO1_ZMO1132,ZCP4_0199,99.69,323,1,0,1,323,1,323,0.0,667.0,323,1.0,<=>
3353,ZMO1_ZMO1133,ZCP4_0198,100.0,209,0,0,1,209,1,209,8.750000000000001e-157,428.0,209,1.0,<=>
3354,ZMO1_ZMO1134,ZCP4_0197,98.993,298,3,0,1,298,1,298,0.0,575.0,298,1.0,<=>
3355,ZMO1_ZMO1135,ZCP4_0196,99.554,448,2,0,1,448,10,457,0.0,900.0,448,1.0,<=>
3357,ZMO1_ZMO1136,ZCP4_0195,99.792,481,1,0,1,481,1,481,0.0,1010.0,481,1.0,<=>
3358,ZMO1_ZMO1137,ZCP4_0194,99.317,293,2,0,1,293,1,293,0.0,595.0,293,1.0,<=>
3359,ZMO1_ZMO1138,ZCP4_0193,99.679,312,1,0,1,312,1,312,0.0,634.0,312,1.0,<=>
3360,ZMO1_ZMO1139,ZCP4_0192,100.0,595,0,0,1,595,1,595,0.0,1238.0,595,1.0,<=>
3363,ZMO1_ZMO1140,ZCP4_0191,100.0,170,0,0,1,170,1,170,7.34e-122,337.0,170,1.0,<=>
3364,ZMO1_ZMO1141,ZCP4_0190,100.0,339,0,0,1,339,1,339,0.0,695.0,339,1.0,<=>
3365,ZMO1_ZMO1142,ZCP4_0189,100.0,318,0,0,1,318,2,319,0.0,653.0,318,1.0,<=>
3368,ZMO1_ZMO1143,ZCP4_0188,99.539,217,1,0,1,217,1,217,1.1e-165,451.0,217,1.0,<=>
3369,ZMO1_ZMO1144,ZCP4_0187,100.0,117,0,0,1,117,1,117,3.62e-81,229.0,117,1.0,<=>
3370,ZMO1_ZMO1145,ZCP4_0186,100.0,75,0,0,1,75,1,75,6.099999999999999e-54,157.0,75,1.0,<=>
3371,ZMO1_ZMO1146,ZCP4_0185,100.0,158,0,0,1,158,1,158,4.14e-113,313.0,158,1.0,<=>
3372,ZMO1_ZMO1147,ZCP4_0184,100.0,223,0,0,1,223,1,223,9.26e-164,447.0,223,1.0,<=>
3373,ZMO1_ZMO1148,ZCP4_0183,99.256,1075,8,0,1,1075,1,1075,0.0,2199.0,1075,1.0,<=>
3376,ZMO1_ZMO1149,ZCP4_0182,100.0,376,0,0,1,376,1,376,0.0,754.0,376,1.0,<=>
3377,ZMO1_ZMO1150,ZCP4_0181,99.742,388,1,0,1,388,1,388,0.0,794.0,388,1.0,<=>
3378,ZMO1_ZMO1151,ZCP4_0180,99.043,209,2,0,1,209,1,209,8.43e-146,400.0,209,1.0,<=>
3379,ZMO1_ZMO1152,ZCP4_0179,99.597,248,1,0,1,248,1,248,0.0,509.0,248,1.0,<=>
3380,ZMO1_ZMO1153,ZCP4_0178,100.0,185,0,0,1,185,1,185,5.63e-136,374.0,185,1.0,<=>
3381,ZMO1_ZMO1154,ZCP4_0177,100.0,242,0,0,1,242,1,242,0.0,492.0,242,1.0,<=>
3382,ZMO1_ZMO1155,ZCP4_0176,99.674,307,1,0,1,307,1,307,0.0,607.0,307,1.0,<=>
3383,ZMO1_ZMO1156,ZCP4_0175,100.0,250,0,0,1,250,1,250,0.0,516.0,250,1.0,<=>
3384,ZMO1_ZMO1158,ZCP4_0173,99.138,232,2,0,1,232,1,232,1.05e-171,468.0,232,1.0,<=>
3387,ZMO1_ZMO1159,ZCP4_0172,100.0,266,0,0,1,266,1,266,0.0,536.0,266,1.0,<=>
3388,ZMO1_ZMO1160,ZCP4_0171,99.187,246,2,0,1,246,1,246,0.0,497.0,246,1.0,<=>
3389,ZMO1_ZMO1162,ZCP4_0170,99.762,421,1,0,1,421,1,421,0.0,857.0,421,1.0,<=>
3399,ZMO1_ZMO1163,ZCP4_0169,100.0,237,0,0,1,237,1,237,2.32e-176,480.0,237,1.0,<=>
3400,ZMO1_ZMO1164,ZCP4_0168,99.567,231,1,0,1,231,1,231,3.51e-169,461.0,231,1.0,<=>
3413,ZMO1_ZMO1165,ZCP4_0167,97.865,281,6,0,1,281,1,281,0.0,573.0,281,1.0,<=>
3414,ZMO1_ZMO1166,ZCP4_0166,100.0,354,0,0,1,354,1,354,0.0,717.0,354,1.0,<=>
3416,ZMO1_ZMO1167,ZCP4_0165,99.232,651,5,0,1,651,1,651,0.0,1335.0,651,1.0,<=>
3417,ZMO1_ZMO1169,ZCP4_0164,98.951,286,3,0,1,286,1,286,0.0,577.0,286,1.0,<=>
3418,ZMO1_ZMO1170,ZCP4_0163,100.0,100,0,0,1,100,1,100,3.2900000000000004e-72,206.0,100,1.0,<=>
3421,ZMO1_ZMO1171,ZCP4_0162,99.419,344,2,0,1,344,1,344,0.0,701.0,344,1.0,<=>
3422,ZMO1_ZMO1172,ZCP4_0161,100.0,424,0,0,1,424,1,424,0.0,882.0,424,1.0,<=>
3423,ZMO1_ZMO1173,ZCP4_0160,98.848,1389,16,0,1,1389,1,1389,0.0,2809.0,1389,1.0,<=>
3425,ZMO1_ZMO1174,ZCP4_0159,99.729,738,2,0,1,738,1,738,0.0,1505.0,738,1.0,<=>
3428,ZMO1_ZMO1176,ZCP4_0158,99.576,472,2,0,1,472,1,472,0.0,954.0,472,1.0,<=>
3435,ZMO1_ZMO1177,ZCP4_0157,100.0,241,0,0,1,241,1,241,2.88e-178,485.0,241,1.0,<=>
3447,ZMO1_ZMO1178,ZCP4_0156,99.194,124,1,0,1,124,1,124,4.19e-93,260.0,124,1.0,<=>
3448,ZMO1_ZMO1179,ZCP4_0155,99.496,397,2,0,1,397,1,397,0.0,815.0,397,1.0,<=>
3449,ZMO1_ZMO1180,ZCP4_0154,99.174,484,4,0,1,484,1,484,0.0,956.0,484,1.0,<=>
3450,ZMO1_ZMO1181,ZCP4_0153,100.0,245,0,0,1,245,1,245,0.0,509.0,245,1.0,<=>
3452,ZMO1_ZMO1182,ZCP4_0152,98.227,282,5,0,1,282,1,282,0.0,570.0,282,1.0,<=>
3453,ZMO1_ZMO1183,ZCP4_0151,98.903,547,6,0,1,547,1,547,0.0,1100.0,547,1.0,<=>
3454,ZMO1_ZMO1184,ZCP4_0150,99.818,548,1,0,1,548,1,548,0.0,1131.0,548,1.0,<=>
3455,ZMO1_ZMO1185,ZCP4_0149,100.0,264,0,0,1,264,1,264,0.0,540.0,264,1.0,<=>
3456,ZMO1_ZMO1186,ZCP4_0148,99.381,646,4,0,1,646,1,646,0.0,1327.0,646,1.0,<=>
3458,ZMO1_ZMO1187,ZCP4_0147,100.0,270,0,0,1,270,1,270,0.0,558.0,270,1.0,<=>
3459,ZMO1_ZMO1188,ZCP4_0145,99.587,242,1,0,1,242,1,242,0.0,500.0,242,1.0,<=>
3460,ZMO1_ZMO1189,ZCP4_0144,99.219,512,4,0,1,512,1,512,0.0,1043.0,512,1.0,<=>
3461,ZMO1_ZMO1190,ZCP4_0143,99.281,417,3,0,1,417,1,417,0.0,847.0,417,1.0,<=>
3462,ZMO1_ZMO1191,ZCP4_0142,98.63,146,2,0,1,146,1,146,8.5e-107,296.0,146,1.0,<=>
3463,ZMO1_ZMO1192,ZCP4_0141,98.016,252,5,0,1,252,1,252,0.0,504.0,252,1.0,<=>
3464,ZMO1_ZMO1193,ZCP4_0140,96.467,1217,38,1,1,1212,1,1217,0.0,2394.0,1212,1.0041254125412542,<=>
3465,ZMO1_ZMO1194,ZCP4_0139,100.0,385,0,0,1,385,1,385,0.0,772.0,385,1.0,<=>
3466,ZMO1_ZMO1195,ZCP4_0138,100.0,212,0,0,1,212,1,212,2.02e-154,422.0,212,1.0,<=>
3467,ZMO1_ZMO1196,ZCP4_0137,99.787,470,1,0,1,470,1,470,0.0,931.0,470,1.0,<=>
3472,ZMO1_ZMO1197,ZCP4_0136,98.913,276,3,0,1,276,1,276,0.0,546.0,276,1.0,<=>
3473,ZMO1_ZMO1198,ZCP4_0135,99.752,404,1,0,1,404,1,404,0.0,835.0,404,1.0,<=>
3476,ZMO1_ZMO1200,ZCP4_0134,100.0,157,0,0,1,157,1,157,3.41e-117,324.0,157,1.0,<=>
3477,ZMO1_ZMO1201,ZCP4_0133,100.0,429,0,0,1,429,1,429,0.0,879.0,429,1.0,<=>
3478,ZMO1_ZMO1202,ZCP4_0132,100.0,156,0,0,1,156,1,156,5.27e-114,316.0,156,1.0,<=>
3479,ZMO1_ZMO1203,ZCP4_0131,99.177,243,2,0,1,243,1,243,0.0,493.0,243,1.0,<=>
3480,ZMO1_ZMO1205,ZCP4_0130,99.048,105,1,0,1,105,1,105,1.2e-76,217.0,105,1.0,<=>
3481,ZMO1_ZMO1206,ZCP4_0128,99.051,316,3,0,1,316,1,316,0.0,641.0,316,1.0,<=>
3483,ZMO1_ZMO1207,ZCP4_0127,99.088,329,3,0,1,329,1,329,0.0,673.0,329,1.0,<=>
3485,ZMO1_ZMO1209,ZCP4_0125,100.0,652,0,0,1,652,1,652,0.0,1328.0,652,1.0,<=>
3486,ZMO1_ZMO1211,ZCP4_0123,98.214,448,8,0,1,448,1,448,0.0,897.0,448,1.0,<=>
3488,ZMO1_ZMO1212,ZCP4_0122,100.0,507,0,0,1,507,1,507,0.0,1041.0,507,1.0,<=>
3489,ZMO1_ZMO1213,ZCP4_0121,100.0,141,0,0,1,141,19,159,9.54e-104,289.0,141,1.0,<=>
3490,ZMO1_ZMO1214,ZCP4_0120,99.209,506,4,0,1,506,1,506,0.0,1029.0,506,1.0,<=>
3492,ZMO1_ZMO1215,ZCP4_0119,100.0,70,0,0,1,70,1,70,1.1499999999999999e-48,144.0,70,1.0,<=>
3493,ZMO1_ZMO1216,ZCP4_0118,99.818,550,1,0,1,550,1,550,0.0,1124.0,550,1.0,<=>
3495,ZMO1_ZMO1218,ZCP4_0116,99.618,262,1,0,1,262,1,262,0.0,514.0,262,1.0,<=>
3496,ZMO1_ZMO1219,ZCP4_0115,97.368,152,4,0,1,152,1,152,3.41e-109,303.0,152,1.0,<=>
3497,ZMO1_ZMO1220,ZCP4_0114,100.0,87,0,0,1,87,1,87,9.85e-62,178.0,87,1.0,<=>
3498,ZMO1_ZMO1221,ZCP4_0113,99.545,220,1,0,14,233,1,220,3.2e-164,448.0,233,0.944206008583691,<=>
3499,ZMO1_ZMO1222,ZCP4_0112,100.0,245,0,0,1,245,1,245,4.1799999999999994e-180,490.0,245,1.0,<=>
3513,ZMO1_ZMO1223,ZCP4_0111,99.035,311,3,0,1,311,1,311,0.0,617.0,311,1.0,<=>
3514,ZMO1_ZMO1225,ZCP4_0110,100.0,124,0,0,1,124,1,124,3.2099999999999998e-90,253.0,124,1.0,<=>
3515,ZMO1_ZMO1226,ZCP4_0109,100.0,74,0,0,1,74,1,74,1.8700000000000002e-49,146.0,74,1.0,<=>
3516,ZMO1_ZMO1227,ZCP4_0108,100.0,209,0,0,1,209,1,209,1.27e-151,415.0,209,1.0,<=>
3517,ZMO1_ZMO1228,ZCP4_0107,100.0,331,0,0,1,331,1,331,0.0,677.0,331,1.0,<=>
3518,ZMO1_ZMO1229,ZCP4_0106,100.0,201,0,0,1,201,1,201,4.87e-153,418.0,201,1.0,<=>
3519,ZMO1_ZMO1231,ZCP4_0105,99.659,586,2,0,1,586,1,586,0.0,1183.0,586,1.0,<=>
3520,ZMO1_ZMO1232,ZCP4_0098,77.419,434,97,1,1,433,1,434,0.0,690.0,433,1.002309468822171,<=>
3525,ZMO1_ZMO1233,ZCP4_0097,95.957,470,19,0,1,470,1,470,0.0,939.0,470,1.0,<=>
3526,ZMO1_ZMO1234,ZCP4_0096,100.0,649,0,0,1,649,1,649,0.0,1325.0,649,1.0,<=>
3529,ZMO1_ZMO1235,ZCP4_0095,100.0,161,0,0,1,161,1,161,1.88e-120,332.0,161,1.0,<=>
3530,ZMO1_ZMO1236,ZCP4_0094,100.0,337,0,0,1,337,83,419,0.0,689.0,337,1.0,<=>
3534,ZMO1_ZMO1237,ZCP4_0093,99.396,331,2,0,1,331,1,331,0.0,668.0,331,1.0,<=>
3537,ZMO1_ZMO1240,ZCP4_0092,100.0,228,0,0,1,228,1,228,3.69e-171,466.0,228,1.0,<=>
3538,ZMO1_ZMO1242,ZCP4_0091,98.947,380,4,0,1,380,1,380,0.0,792.0,380,1.0,<=>
3539,ZMO1_ZMO1243,ZCP4_0090,98.491,265,4,0,1,265,1,265,0.0,528.0,265,1.0,<=>
3540,ZMO1_ZMO1246,ZCP4_0089,100.0,41,0,0,8,48,1,41,5.6599999999999994e-24,80.1,48,0.8541666666666666,<=>
3541,ZMO1_ZMO1248,ZCP4_0088,100.0,162,0,0,1,162,1,162,5.59e-124,341.0,162,1.0,<=>
3544,ZMO1_ZMO1249,ZCP4_0087,99.32,147,1,0,1,147,1,147,1.1199999999999999e-111,309.0,147,1.0,<=>
3547,ZMO1_ZMO1251,ZCP4_0086,99.383,162,1,0,1,162,1,162,6.62e-122,336.0,162,1.0,<=>
3550,ZMO1_ZMO1252,ZCP4_0085,100.0,213,0,0,1,213,1,213,4.1799999999999997e-159,434.0,213,1.0,<=>
3551,ZMO1_ZMO1253,ZCP4_0084,98.592,142,2,0,1,142,1,142,3.9e-105,292.0,142,1.0,<=>
3552,ZMO1_ZMO1254,ZCP4_0083,99.432,176,1,0,1,176,1,176,4.01e-132,363.0,176,1.0,<=>
3553,ZMO1_ZMO1255,ZCP4_0082,99.846,648,1,0,1,648,1,648,0.0,1275.0,648,1.0,<=>
3554,ZMO1_ZMO1256,ZCP4_0081,99.315,146,1,0,1,146,1,146,1.0099999999999999e-106,296.0,146,1.0,<=>
3555,ZMO1_ZMO1257,ZCP4_0080,100.0,53,0,0,1,53,1,53,5.31e-36,110.0,54,0.9814814814814815,<=>
3556,ZMO1_ZMO1258,ZCP4_0079,100.0,238,0,0,1,238,1,238,3.7e-171,467.0,238,1.0,<=>
3557,ZMO1_ZMO1260,ZCP4_0078,99.467,750,4,0,1,750,1,750,0.0,1532.0,750,1.0,<=>
3569,ZMO1_ZMO1261,ZCP4_0077,99.716,352,1,0,1,352,1,352,0.0,728.0,352,1.0,<=>
3570,ZMO1_ZMO1262,ZCP4_0076,99.639,277,1,0,1,277,1,277,0.0,556.0,277,1.0,<=>
3571,ZMO1_ZMO1263,ZCP4_0075,99.583,240,1,0,1,240,1,240,6.29e-177,482.0,240,1.0,<=>
3602,ZMO1_ZMO1264,ZCP4_0074,100.0,393,0,0,1,393,1,393,0.0,800.0,393,1.0,<=>
3603,ZMO1_ZMO1265,ZCP4_0073,100.0,218,0,0,1,218,1,218,3.25e-166,452.0,218,1.0,<=>
3604,ZMO1_ZMO1267,ZCP4_0072,100.0,526,0,0,1,526,1,526,0.0,1075.0,526,1.0,<=>
3607,ZMO1_ZMO1268,ZCP4_0071,99.41,339,2,0,1,339,1,339,0.0,684.0,339,1.0,<=>
3608,ZMO1_ZMO2012,ZCP4_0070,100.0,82,0,0,1,82,1,82,1.18e-55,162.0,82,1.0,<=>
3609,ZMO1_ZMO1270,ZCP4_0069,100.0,403,0,0,1,403,1,403,0.0,831.0,403,1.0,<=>
3612,ZMO1_ZMO1271,ZCP4_0068,99.306,288,2,0,1,288,1,288,0.0,579.0,288,1.0,<=>
3615,ZMO1_ZMO1272,ZCP4_0067,99.574,469,2,0,1,469,1,469,0.0,952.0,469,1.0,<=>
3618,ZMO1_ZMO1273,ZCP4_0066,99.813,536,1,0,1,536,1,536,0.0,1099.0,536,1.0,<=>
3619,ZMO1_ZMO1275,ZCP4_0065,100.0,412,0,0,1,412,1,412,0.0,836.0,412,1.0,<=>
3621,ZMO1_ZMO1276,ZCP4_0064,98.734,79,1,0,1,79,1,79,4.21e-50,148.0,79,1.0,<=>
3622,ZMO1_ZMO1277,ZCP4_0063,100.0,323,0,0,1,323,1,323,0.0,660.0,323,1.0,<=>
3623,ZMO1_ZMO1278,ZCP4_0062,100.0,420,0,0,1,420,1,420,0.0,863.0,420,1.0,<=>
3624,ZMO1_ZMO1279,ZCP4_0061,100.0,78,0,0,1,78,1,78,1.98e-51,151.0,78,1.0,<=>
3625,ZMO1_ZMO1283,ZCP4_0060,100.0,374,0,0,1,374,1,374,0.0,771.0,374,1.0,<=>
3626,ZMO1_ZMO1284,ZCP4_0059,98.542,480,7,0,1,480,1,480,0.0,986.0,480,1.0,<=>
3628,ZMO1_ZMO1285,ZCP4_0058,100.0,545,0,0,1,545,1,545,0.0,1140.0,545,1.0,<=>
3630,ZMO1_ZMO1286,ZCP4_0057,97.475,198,5,0,1,198,1,198,2.83e-144,395.0,198,1.0,<=>
3632,ZMO1_ZMO1288,ZCP4_0056,99.732,373,1,0,1,373,1,373,0.0,723.0,373,1.0,<=>
3633,ZMO1_ZMO1289,ZCP4_0055,100.0,82,0,0,1,82,1,82,3.23e-49,146.0,82,1.0,<=>
3634,ZMO1_ZMO1291,ZCP4_0054,99.067,536,5,0,1,536,1,536,0.0,1108.0,536,1.0,<=>
3636,ZMO1_ZMO1294,ZCP4_0052,99.007,302,3,0,1,302,16,317,0.0,597.0,302,1.0,<=>
3637,ZMO1_ZMO1295,ZCP4_0051,99.539,217,1,0,1,217,1,217,6.09e-164,447.0,217,1.0,<=>
3638,ZMO1_ZMO1296,ZCP4_0050,99.194,248,2,0,1,248,1,248,4.16e-173,473.0,250,0.992,<=>
3639,ZMO1_ZMO1298,ZCP4_0049,99.876,805,1,0,1,805,1,805,0.0,1646.0,805,1.0,<=>
3649,ZMO1_ZMO1302,ZCP4_0048,98.148,216,4,0,1,216,1,216,2.93e-162,442.0,216,1.0,<=>
3650,ZMO1_ZMO1303,ZCP4_0047,99.648,284,1,0,1,284,1,284,0.0,575.0,284,1.0,<=>
3652,ZMO1_ZMO1304,ZCP4_0046,100.0,169,0,0,1,169,1,169,9.699999999999999e-126,346.0,169,1.0,<=>
3653,ZMO1_ZMO1305,ZCP4_0045,100.0,71,0,0,1,71,1,71,1.9799999999999997e-48,143.0,71,1.0,<=>
3654,ZMO1_ZMO1306,ZCP4_0044,99.197,249,2,0,1,249,1,249,0.0,499.0,249,1.0,<=>
3655,ZMO1_ZMO1307,ZCP4_0043,99.211,507,4,0,1,507,1,507,0.0,1036.0,507,1.0,<=>
3656,ZMO1_ZMO1308,ZCP4_0042,99.324,148,1,0,1,148,1,148,4.64e-111,308.0,148,1.0,<=>
3657,ZMO1_ZMO1309,ZCP4_0041,99.393,494,3,0,1,494,1,494,0.0,994.0,494,1.0,<=>
3659,ZMO1_ZMO1311,ZCP4_0040,99.612,774,3,0,1,774,1,774,0.0,1596.0,774,1.0,<=>
3660,ZMO1_ZMO1312,ZCP4_0039,100.0,471,0,0,1,471,1,471,0.0,964.0,471,1.0,<=>
3661,ZMO1_ZMO1313,ZCP4_0038,99.701,335,1,0,1,335,1,335,0.0,676.0,335,1.0,<=>
3662,ZMO1_ZMO1314,ZCP4_0037,100.0,278,0,0,1,278,1,278,0.0,566.0,278,1.0,<=>
