Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX14953911	SRR18856079	2022-04-24 00:00:17	2022-04-21 12:39:47	30836014	6167202800	30836014	200	2327		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18856/SRR18856079/SRR18856079.lite.1	GSM6053152	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704071	SAMN27723627	simple	542	Zymomonas mobilis	GSM6053152							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	50C65A0CC97A724BE3B38FDD521F8F95	7EFB4EFD8BAA0953F90D16CF789E6791		
SRX14953912	SRR18856078	2022-04-24 00:00:17	2022-04-21 12:38:13	31484834	6296966800	31484834	200	2393		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR018/18856/SRR18856078/SRR18856078.lite.1	GSM6053153	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704072	SAMN27723626	simple	542	Zymomonas mobilis	GSM6053153							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	9DD0667546CDD753A0924C51E01E635D	B47FAA62D42BE3BA6936B5F5D6DCF019		
SRX14953913	SRR18856077	2022-04-24 00:00:17	2022-04-21 12:43:45	35368087	7073617400	35368087	200	2727		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18856/SRR18856077/SRR18856077.lite.1	GSM6053154	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704073	SAMN27723625	simple	542	Zymomonas mobilis	GSM6053154							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	14DA56076FB32CAB3462C217A5DB2461	7333EFB298F1D585B427FBAFA92D444A		
SRX14953914	SRR18856076	2022-04-24 00:00:17	2022-04-21 12:39:26	28689523	5737904600	28689523	200	2220		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18856/SRR18856076/SRR18856076.lite.1	GSM6053155	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704074	SAMN27723624	simple	542	Zymomonas mobilis	GSM6053155							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	284F6B17C9A9963D92FE283EBB1E59E8	D37F5D40EBB65BF74B7F73CC5AF3469A		
SRX14953915	SRR18856075	2022-04-24 00:00:17	2022-04-21 12:43:23	28716903	5743380600	28716903	200	2179		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR018/18856/SRR18856075/SRR18856075.lite.1	GSM6053156	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704075	SAMN27723623	simple	542	Zymomonas mobilis	GSM6053156							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	80204F2D27537EE419F0DEEEBDBDFB55	D4E924E938E389A92FDEFC493F676FF5		
SRX14953916	SRR18856074	2022-04-24 00:00:17	2022-04-21 12:38:21	33164008	6632801600	33164008	200	2620		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18856/SRR18856074/SRR18856074.lite.1	GSM6053157	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704076	SAMN27723622	simple	542	Zymomonas mobilis	GSM6053157							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	06FD1DEAD2EF39419D409E80246E0CFE	6E49C2607DAE43DC08312B6E4B37AB62		
SRX14953917	SRR18856073	2022-04-24 00:00:17	2022-04-21 12:39:07	33390854	6678170800	33390854	200	2642		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18856/SRR18856073/SRR18856073.lite.1	GSM6053158	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704077	SAMN27723621	simple	542	Zymomonas mobilis	GSM6053158							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	475C87A0D7E6C77F8E22E7BDF4B94366	2776DA8FB4F62CFA80FE753CE11724BA		
SRX14953918	SRR18856072	2022-04-24 00:00:17	2022-04-21 12:41:26	36900020	7380004000	36900020	200	2905		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18856/SRR18856072/SRR18856072.lite.1	GSM6053159	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704078	SAMN27723620	simple	542	Zymomonas mobilis	GSM6053159							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	EC40F5AA9089009D40923213B4AB2400	3AE82237EB941718BEA50398548A6532		
SRX14953919	SRR18856071	2022-04-24 00:00:17	2022-04-21 12:47:05	36487288	7297457600	36487288	200	2904		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR018/18856/SRR18856071/SRR18856071.lite.1	GSM6053160	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704079	SAMN27723619	simple	542	Zymomonas mobilis	GSM6053160							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	FE3002102BCB10A1679CD4DCD19B6536	F8FE7098AC2D496FB88FC12D6612F14D		
SRX14953920	SRR18856070	2022-04-24 00:00:17	2022-04-21 12:45:29	33943858	6788771600	33943858	200	2645		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18856/SRR18856070/SRR18856070.lite.1	GSM6053161	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704080	SAMN27723618	simple	542	Zymomonas mobilis	GSM6053161							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	1B61A6BAD9C44987F2DCA2F59C1290BB	86AA6672B627F92D962BAC0930D638CF		
SRX14953921	SRR18856069	2022-04-24 00:00:17	2022-04-21 12:39:06	35305646	7061129200	35305646	200	2805		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR018/18856/SRR18856069/SRR18856069.lite.1	GSM6053162	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704081	SAMN27723617	simple	542	Zymomonas mobilis	GSM6053162							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	05F19742DC2995F99670339126BC0855	1CC3174C86FA6D93BC42FEAA1DE9DD0D		
SRX14953922	SRR18856068	2022-04-24 00:00:17	2022-04-21 12:51:00	37478678	7495735600	37478678	200	2985		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18856/SRR18856068/SRR18856068.lite.1	GSM6053163	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704082	SAMN27723616	simple	542	Zymomonas mobilis	GSM6053163							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	6765EA703848F014C4AA545B71FF9D68	16E4C48E5C99763926F3DA57027A1A38		
SRX14953923	SRR18856067	2022-04-24 00:00:17	2022-04-21 12:47:15	36930468	7386093600	36930468	200	2927		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18856/SRR18856067/SRR18856067.lite.1	GSM6053164	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704083	SAMN27723615	simple	542	Zymomonas mobilis	GSM6053164							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	FF5DE37DFEC60894020CCEF8D87EB2D3	D25E5C3974E6608ADADAA902577DF51D		
SRX14953924	SRR18856066	2022-04-24 00:00:17	2022-04-21 12:36:31	27609958	5521991600	27609958	200	2157		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18856/SRR18856066/SRR18856066.lite.1	GSM6053165	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704084	SAMN27723614	simple	542	Zymomonas mobilis	GSM6053165							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	1C2E5FD905A5CA2FE7253CE7A6DE7D43	99BF0B94D3528B31EAA7126A1F24A0D9		
SRX14953925	SRR18856065	2022-04-24 00:00:17	2022-04-21 12:43:55	30923166	6184633200	30923166	200	2443		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18856/SRR18856065/SRR18856065.lite.1	GSM6053166	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704085	SAMN27723613	simple	542	Zymomonas mobilis	GSM6053166							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	BB2D25BDED82F924AABC068177BEEC1A	21FE769917DFA78BA3ECC33602FE6FF9		
SRX14953926	SRR18856064	2022-04-24 00:00:17	2022-04-21 12:40:11	27226711	5445342200	27226711	200	2128		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR018/18856/SRR18856064/SRR18856064.lite.1	GSM6053167	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704086	SAMN27723612	simple	542	Zymomonas mobilis	GSM6053167							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	14F4257B1015DC697506C7AEE08AD4A7	1E770886F47F3B3F7EF6DD0406652E54		
SRX14953927	SRR18856063	2022-04-24 00:00:17	2022-04-21 12:45:25	34294248	6858849600	34294248	200	2726		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR018/18856/SRR18856063/SRR18856063.lite.1	GSM6053168	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704087	SAMN27723611	simple	542	Zymomonas mobilis	GSM6053168							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	9E75B50F0999481A4876BB9B9D65D1B2	0D5162D0DF0156EEA907F2E09290E71E		
SRX14953928	SRR18856062	2022-04-24 00:00:17	2022-04-21 12:44:30	36903184	7380636800	36903184	200	2949		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18856/SRR18856062/SRR18856062.lite.1	GSM6053169	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704088	SAMN27723610	simple	542	Zymomonas mobilis	GSM6053169							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	F1CEA998FC8EFD144BCE86AC6C1A0102	62254F961241DBE28AF8E6299AED1A24		
SRX14953929	SRR18856061	2022-04-24 00:00:18	2022-04-21 12:42:24	31343712	6268742400	31343712	200	2413		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18856/SRR18856061/SRR18856061.lite.1	GSM6053170	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704089	SAMN27723609	simple	542	Zymomonas mobilis	GSM6053170							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	68B03DE61D7379825211ABF179052377	A248E4BE2EF5AC772884E830A8613071		
SRX14953930	SRR18856060	2022-04-24 00:00:18	2022-04-21 12:37:51	31802803	6360560600	31802803	200	2471		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18856/SRR18856060/SRR18856060.lite.1	GSM6053171	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704090	SAMN27723608	simple	542	Zymomonas mobilis	GSM6053171							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	01FD75999EFA894EC83F47E9F8D179C3	A6301904EDD872D9A787A56D0A92DA33		
SRX14953931	SRR18856059	2022-04-24 00:00:18	2022-04-21 12:42:46	22561485	4512297000	22561485	200	1761		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR018/18856/SRR18856059/SRR18856059.lite.1	GSM6053172	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704091	SAMN27723607	simple	542	Zymomonas mobilis	GSM6053172							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	75260879743519ADB17B636D7B4B91A2	0FF407D1D2F51754816CD58AF4D19EBD		
SRX14953932	SRR18856058	2022-04-24 00:00:18	2022-04-21 12:37:42	24039789	4807957800	24039789	200	1880		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR018/18856/SRR18856058/SRR18856058.lite.1	GSM6053173	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP371519	PRJNA830472	3.0	830472	SRS12704092	SAMN27723606	simple	542	Zymomonas mobilis	GSM6053173							no					GREAT LAKES BIOENERGY RESEARCH CENTER, UNIVERSITY OF WISCONSIN - MADISON	SRA1407859		public	5E5938C1393E115F474507B7D894C37E	C63B8C212C9A29DED2C6D61B052C0A82		
SRX18804540	SRR22845383	2024-05-16 17:27:46	2022-12-21 11:23:52	10587948	3176384400	10587948	300	993		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845383/SRR22845383.lite.1	GSM6876603	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236903	SAMN32347315	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM6876603							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	1D66F4A29CC85C51CCFA4E637BDB99E6	DA64865EF455F1DF2C0C6822263771F4		
SRX18804541	SRR22845382	2024-05-16 17:27:46	2022-12-21 11:25:16	11129705	3338911500	11129705	300	1050		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845382/SRR22845382.lite.1	GSM6876604	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236904	SAMN32347314	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM6876604							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	93245220708C6BD736027C0FA887142F	EC13515BA10FC998EF938724BB151186		
SRX18804542	SRR22845381	2024-05-16 17:27:46	2022-12-21 11:22:39	9149027	2744708100	9149027	300	867		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845381/SRR22845381.lite.1	GSM6876605	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236905	SAMN32347313	simple	264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	GSM6876605							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	E9007AF4955B241C1D93BE473947727C	C3BCF8E017D701E583DC84B1512B3D2D		
SRX18804543	SRR22845380	2024-05-16 17:27:46	2022-12-21 11:21:23	9266109	2779832700	9266109	300	868		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845380/SRR22845380.lite.1	GSM6876606	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236906	SAMN32347312	simple	542	Zymomonas mobilis	GSM6876606							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	3171748E2A5CC7290EA85E55B3B5415A	A494A49B14FF80E07AFEBFB9C0CDFF03		
SRX18804544	SRR22845379	2024-05-16 17:27:46	2022-12-21 11:26:15	12989901	3896970300	12989901	300	1233		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845379/SRR22845379.lite.1	GSM6876607	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236907	SAMN32347311	simple	542	Zymomonas mobilis	GSM6876607							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	FF343AADC6894DCAB30FC681DEF727A5	25011FE8AFC93EDD535D57D0A2B6F68F		
SRX18804545	SRR22845378	2024-05-16 17:27:46	2022-12-21 11:26:14	11631062	3489318600	11631062	300	1104		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845378/SRR22845378.lite.1	GSM6876608	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236908	SAMN32347310	simple	542	Zymomonas mobilis	GSM6876608							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	5B5413C2A361AD010F875B36D26AF001	1FC82A0B11BD920B67926A91890B8401		
SRX18804546	SRR22845377	2024-05-16 17:27:46	2022-12-21 11:23:36	8887860	2666358000	8887860	300	806		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845377/SRR22845377.lite.1	GSM6876609	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236909	SAMN32347309	simple	542	Zymomonas mobilis	GSM6876609							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	BF9A792AA68429CA709FDF40D3D4E4F5	3E6E2FD077FC612A68E85E3D20621C94		
SRX18804547	SRR22845376	2024-05-16 17:27:46	2022-12-21 11:23:43	10434757	3130427100	10434757	300	987		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845376/SRR22845376.lite.1	GSM6876610	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236910	SAMN32347308	simple	542	Zymomonas mobilis	GSM6876610							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	9E1FB7ADA767C13948F259851CFF9474	A6D1EC04F194F085C5D48A5B68AD932F		
SRX18804548	SRR22845375	2024-05-16 17:27:46	2022-12-21 11:22:20	10642556	3192766800	10642556	300	1080		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845375/SRR22845375.lite.1	GSM6876611	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236911	SAMN32347307	simple	542	Zymomonas mobilis	GSM6876611							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	535590AD4C00CCE9099542DC95BD500B	9C593322A2099DE0766BF44DFCFD29B0		
SRX18804549	SRR22845374	2024-05-16 17:27:46	2022-12-21 11:23:11	9525755	2857726500	9525755	300	930		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845374/SRR22845374.lite.1	GSM6876612	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236912	SAMN32347306	simple	542	Zymomonas mobilis	GSM6876612							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	0AEDFAC4CD3CC6D63A8C22E21FE22F22	83BE4D32B1DB0115F7977FAA0FEB16C3		
SRX18804550	SRR22845373	2024-05-16 17:27:46	2022-12-21 11:22:20	8740343	2622102900	8740343	300	858		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845373/SRR22845373.lite.1	GSM6876613	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236913	SAMN32347305	simple	542	Zymomonas mobilis	GSM6876613							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	3340803B93517F5D182C3273D4EFC84E	673D979EB2CA96AC9C3FAFBFDD156C43		
SRX18804551	SRR22845372	2024-05-16 17:27:46	2022-12-21 11:22:15	8170000	2451000000	8170000	300	795		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845372/SRR22845372.lite.1	GSM6876614	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236914	SAMN32347304	simple	542	Zymomonas mobilis	GSM6876614							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	75C88D994035E7F0B4D6E89B89B50C8F	968B659A830BF7198CBF775184C5509B		
SRX18804552	SRR22845371	2024-05-16 17:27:46	2022-12-21 11:20:22	8200431	2460129300	8200431	300	781		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845371/SRR22845371.lite.1	GSM6876615	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236915	SAMN32347303	simple	542	Zymomonas mobilis	GSM6876615							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	33E24B86F24FE88F751F11C731C78825	DF38FF895F011ACB80F2DB2B52223B01		
SRX18804553	SRR22845370	2024-05-16 17:27:46	2022-12-21 11:21:11	8506333	2551899900	8506333	300	816		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845370/SRR22845370.lite.1	GSM6876616	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236916	SAMN32347302	simple	542	Zymomonas mobilis	GSM6876616							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	9FDEC5265CD721C05277F1B95A96BFCC	BA4AE879C45E07FC7986B833A408B90A		
SRX18804554	SRR22845369	2024-05-16 17:27:46	2022-12-21 11:20:31	7874773	2362431900	7874773	300	753		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos6/sra-pub-zq-40/SRR022/22845/SRR22845369/SRR22845369.lite.1	GSM6876617	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	HiSeq X Ten	SRP414270	PRJNA914691	3.0	914691	SRS16236917	SAMN32347301	simple	542	Zymomonas mobilis	GSM6876617							no					BIOGAS INSTITUTE OF MINISTRY OF AGRICULTURE AND RURAL AFFAIRS	SRA1563294		public	395F0487A02743AAB5F4E8C3CE83D122	82CBED60B719CB9D3DBDE4B2FF8510FF		
SRX19817112	SRR24014280	2023-04-15 00:37:40	2023-03-30 08:07:46	11150484	3345145200	11150484	300	1231		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR024/24014/SRR24014280/SRR24014280.lite.1	GSM7123632	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina NovaSeq 6000	SRP430100	PRJNA950309	3.0	950309	SRS17177545	SAMN33981460	simple	542	Zymomonas mobilis	GSM7123632							no					CHANGZHOU UNIVERSITY	SRA1612869		public	FE65DCEF982F3920CDAB420E44351838	EF1C27C6A9623FF20593FABBF4FB22F0		
